,Taxi ID,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,week37,week38,week39,week40,week41,week42,week43,week44,week45,week46,week47,week48,week49,week50,week51,week52,week53
18,ef41432a731d4324591f1de0f8ffb0121cbb1c3dade0e3bc20b40551e4a748abc2708de507181c174a5549a60eaea95b9c673356eca438d8aa74636cd3ee9228,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
19,2182f6ccc0b281edf72bc71d682add85a54eae959b56593d72a7bb0b89ea26795338aa994b5d54816663b8f73540b2463f132e43a087ba568c6d60a39d1c5cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
20,288345b3a0280dabfb23a38ba7fc482e59bb37c2109b0a5bd207bb6bc068082c403c784cdbb7ba4d7bf1bee197c7420915599c96d3b44ff54a0494094d14878c,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
21,3730b3a4c5aa4eedbcf2c7d2737ad99ac636b034b3fff8562aa9117cb957d820d870be4653737c31fff233979d2d7e4690da0e2f9d1d020195fff8d59fccd16a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
22,10b2fc771259a5d8a802c85b6a1d0f5efe023f55bbd504c64d4b11f964c989de82d504fa74776d005d62b09dd50b52a36c91fca05d87f768577d3a02234d3ed1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
23,97c6416993b8151c499cefeb4d036a85605d391a116b3c657d1215fd8f93106709b2851350eb9b6a88cb995c432a1798982507eda6b3cf580366764ab860d357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
24,ca0904cd8ccf9b281cde6692c7a005a3dd1b5ace074d41523ea2441e9e6d21d70d875f225dafe8b4a71d87d3ea064474d5d5c738e51be8c7e21ed2980164105a,0.0,0.0,2.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
25,4f8284eb403f02cfb15904b025672708ccf4bb2eb6e7bc251f9f99e1e106f7a4bed9ffa41151996a8f70e3114e80cecc657eb0c8cc36ecf34dcff42ef18100c7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
26,bf67e131edb52c13bb44b858271380ed152ad4e0dc9cd33058194f0b118c397ceec9d8d90b9871859d33188ed06f95ccb612418355baceaf12b1b0017e5b058f,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
27,bd374a36d0bd458e1312943ef55bd51b64d65bdc6541544227906851518a26ef8f0919ef175ef9640859793dd09b6531ae2f2fda4e3134334c43cdb2414559ae,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
28,15ae156101456925cc4ade445676def1ae013e526cff1ab373d17e32942c6cae5f7f217ba08842ca73bd73eab6ce9f7bd63dbd3002884fc7151576655e65d542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
29,8509241e33b2b6bf9aee9047a8d1ff3dfe7ce86db50691860e3fcad6a3654f45c80f90b3a9609758b00d8f9b7468f857a9e20cb7f655c936bbb92ca0b1becd2c,1.9,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
30,43759d8e4e696cd2554c415f213715f349e9e2b705df3fc0f90c7cbe4e6591ceb8928648bf670f08476a97b9294716e8e2e5b3b3f2b573ffe84f1c9f272ddd6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
31,171f9117ef362705e619fa2dbf6100330ac45052849edff45fe2c3dd60be58263c13439718c3292639594a18d99264f674935fdf594178b520cdc3b43127ea60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
32,cae62043bb6569b65b89bf68a41c0000c2b257b17e17cff433619db4f98aaa954f9204b23c2f39c481d0b1e80b78c8325f98aa9ad1efb69bcbe1e68b853482a5,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
33,f6b057fe5c09fb2968b2d9aee87ba36e9c50f6c343ffdde036b0096909f605f459a1f043063bb4d6c0e386675ca935e3174f37708cd9527557da3f6de3d59c71,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.3,0.0,0.0,3.4,2.7,0.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
34,00ae5f4d40df8f874497c17a3315ec765876eae63b8117d8c5091a2d860794fe5235aafa614f2bbfd7099d0471d0a847939990e1ae711dd4bee37266383f2baa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
35,b46c23f64dabd4ec878a64e95739d0903d53afd8d992e3fae7f00aa0bccc384bd8bd432eb32c6fa57fe6dcced4a1788f837a356ce0a924ca05ea221845b1cf77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
36,589908a606c38f693dfa67e1b4a0e323d3e186b8c2e6adedf00102922e847a41f6429995001fa68f2a8bddc1f0eb42ef28b6203a26539497ff6f9e0005eb85a7,0.0,1.8,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.62,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
37,7525f3820046ea56bca9b4a76071b3f07daf4d14eb3c06d2b9d76975ee3bd39fcf4ff1dee6c044e3b151d5c48193b24ec98bd841c17d776bfff02808de09e7ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
38,a42edac48945c9dab13540adee09290f11b123a513580f25cf93315d4743d82b72ecb6468291669c8992eefa751c9d18d5e8979742d0988c19b2b26599be3a04,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,3.2,0.0,3.9,6.6,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
39,3ab5300e6e7ee5a0f90b99ed2b65f3c37a9646941142800dc958874579300a5900f3f2437fd531d0468e9ec3cd611c87a27eacb39997038128635c257cf95e22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
40,d24d419085615e4f1184135c4e2fbce7458c52aab8378fc8281b4befd63c2b0cae9fe783c705236a9041663673b444f4899928e6927e6d6cfd14f12d6e2e1cd2,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
41,fcf1debe2067f887cdc38e15afff867e00bd1b1bd76e61c23f9cd594c39d76878cddde2020ec7459e5eecefb2146c9a183196aa574ac709a98b9a6c6a8055c00,0.9,0.0,2.3,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,19.9,0.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
42,842c6b006fcddcc1eb059c64c6129ed5edd0971d8943943075301b1845f3acafa4d74c84ac1a114a3c5e1534f081126e0012aaa85350643e7b5bdb97bbada08d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
43,090dc561ae9cd5ad1b34a009dbf88cb9daf9d128a47903580215c485739c93d98760598c662f0959c4b57f39eb2a34078eeabb50adbff1c5e81f02061afc72c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
44,135f786cdda9db8da848725a7af2922b6886fbd43c609aa4930753ddb12f7673e54950055cc8370ba8c8173a3406a6b29d877eb02fb0a8fb84f193cc488a0c84,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.1,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
45,4a0ff6ed8dad73c2b58c0cad7e326a5c3451848ebc9e8a0bbe84ed2616193a8f30803d9b4bb7c21f6acf0f585ba78b0e4d4922d312422aac3600513b8f8c3b9f,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
46,2879fb53468d9b44b79f3192195fa33911b29786b9f8b21ffe86243fd2c5f105c7fe4c575da696a747992150b5f9ffa07a42a250cb5fcf65ac7cd3356d4c3886,0.0,0.0,1.1,3.3,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.0,6.7,0.0,0.0,0.0,1.7,0.0,2.5,0.0,14.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
47,f55addae8ca796ec4b405f2aff2b703fa3e84d285bf4c15ffe84f53e6abd8c4acd7dacad001d0ed5d0bd1e011d748cdf531e486ba50cd50cbd6ad1dafb5705b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
48,8dbaf4164524af926ddeab5dd084183e585f4cb8cc47febbd2839986312079990fae419bfaa5d557574992d87939d1842f1c86812c8678bb3806af6fe227d755,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
49,4ab1ae0bd0e1a0af9ea16a9d0597fa96ce4f1b2773b152cf1a9dbd6d42f5b62c14915e091a83f21e23884a895e297bd75a322b0f8f939f592337cab78d910d7d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
50,24ace4238a5b811f03c09a8c0e5f72bd8be56231ebcd02f6396af7da7373638c6e5ef9dedc23b05b1e659846c782e8549a7bf677612aec6a7e019fab65b380f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
51,bdd4f123ca6024796d886be81c3d6d00a561aa3ee76b7f89ae963a3e36d4347f9aab68179de6f86d17d9221a25bb1667aa8ae8546d10912a95b2b2acc25e4e1f,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
52,e2e75c3c71e7234c4d7504cb98ce42509e4703c7b4fe6af075257c1f682f261623fb044e2623acb1a43a46dab2ddc16688f8b72cbda78694a26d4921ae9a6f36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
53,9a9ddd5d59f3788c76c6191704ddb15296d09cf0717976572d06e6a58a0693b179c5b3f97e0dc1d8b9b4bcfac0a6ea41e1a534de8cc170d2190a89d6935cab08,0.0,0.5,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.9,3.9,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
54,71ebe150c7d317935a0843c988eea605df50b3ba7cb6bf248d5262ab3dab2e5eb61aa5f7cca51cdc6bd9d9d4cbd530d3949bd1d757991fb5d5165997e4eb778f,1.1,0.0,5.5,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
55,00752524a4118a162dce62ff49c0eb0f79530d9e0ecb5a9b0d23deae98ef2ab2bc84831d2191950da25620e550ad69840e1d02f69d49ab1d9b2b4387e31c2af1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
56,c8c047473281ccfd338863054b74f270d453e46da17a0b36b286b8bcac6fa19aa3f9d10058423be892da138eacccca690c7a90a1b7d27216d2a50a4d71be8eeb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
